"playerID","yearID","stint","teamID","lgID","AB","HR","HRrate"
"arciaor01",2023,1,"ATL","NL",488,17,0.0348360655737705
"arciaor01",2024,1,"ATL","NL",551,17,0.0308529945553539
"arciaos01",2013,1,"MIN","AL",351,14,0.0398860398860399
"arciaos01",2014,1,"MIN","AL",372,20,0.0537634408602151
"ardoida01",2005,1,"COL","NL",210,6,0.0285714285714286
"arenano01",2013,1,"COL","NL",486,10,0.0205761316872428
"arenano01",2014,1,"COL","NL",432,18,0.0416666666666667
"arenano01",2015,1,"COL","NL",616,42,0.0681818181818182
"arenano01",2016,1,"COL","NL",618,41,0.0663430420711974
"arenano01",2017,1,"COL","NL",606,37,0.0610561056105611
"arenano01",2018,1,"COL","NL",590,38,0.064406779661017
"arenano01",2019,1,"COL","NL",588,41,0.0697278911564626
"arenano01",2021,1,"SLN","NL",593,34,0.0573355817875211
"arenano01",2022,1,"SLN","NL",557,30,0.0538599640933573
"arenano01",2023,1,"SLN","NL",560,26,0.0464285714285714
"arenano01",2024,1,"SLN","NL",578,16,0.027681660899654
"arenano01",2025,1,"SLN","NL",401,12,0.029925187032419
"arencjp01",2011,1,"TOR","AL",443,23,0.0519187358916478
"arencjp01",2012,1,"TOR","AL",347,18,0.0518731988472623
"arencjp01",2013,1,"TOR","AL",474,21,0.0443037974683544
"arencjp01",2014,1,"TEX","AL",203,10,0.0492610837438424
"ariasal01",1993,1,"FLO","NL",249,2,0.00803212851405623
"ariasal01",1995,1,"FLO","NL",216,3,0.0138888888888889
"ariasal01",1996,1,"FLO","NL",224,3,0.0133928571428571
"ariasal01",1999,1,"PHI","NL",347,4,0.0115273775216138
"ariasga01",2023,1,"CLE","AL",315,10,0.0317460317460317
"ariasga01",2025,1,"CLE","AL",432,11,0.025462962962963
"ariasge01",1996,1,"CAL","AL",252,6,0.0238095238095238
"ariasjo01",2012,1,"SFN","NL",319,5,0.0156739811912226
"ariasjo01",2013,1,"SFN","NL",225,1,0.00444444444444444
"armasto01",1977,1,"OAK","AL",363,13,0.0358126721763085
"armasto01",1978,1,"OAK","AL",239,2,0.00836820083682008
"armasto01",1979,1,"OAK","AL",278,11,0.039568345323741
"armasto01",1980,1,"OAK","AL",628,35,0.0557324840764331
"armasto01",1981,1,"OAK","AL",440,22,0.05
"armasto01",1982,1,"OAK","AL",536,28,0.0522388059701492
"armasto01",1983,1,"BOS","AL",574,36,0.0627177700348432
"armasto01",1984,1,"BOS","AL",639,43,0.0672926447574335
"armasto01",1985,1,"BOS","AL",385,23,0.0597402597402597
"armasto01",1986,1,"BOS","AL",425,11,0.0258823529411765
"armasto01",1988,1,"CAL","AL",368,13,0.0353260869565217
"armasto01",1989,1,"CAL","AL",202,11,0.0544554455445545
"arozara01",2021,1,"TBA","AL",529,20,0.0378071833648393
"arozara01",2022,1,"TBA","AL",586,20,0.0341296928327645
"arozara01",2023,1,"TBA","AL",551,23,0.0417422867513612
"arozara01",2024,1,"TBA","AL",350,15,0.0428571428571429
"arozara01",2025,1,"SEA","AL",613,27,0.0440456769983687
"arraelu01",2019,1,"MIN","AL",326,4,0.0122699386503067
"arraelu01",2021,1,"MIN","AL",428,2,0.00467289719626168
"arraelu01",2022,1,"MIN","AL",547,8,0.0146252285191956
"arraelu01",2023,1,"MIA","NL",574,10,0.0174216027874564
"arraelu01",2024,2,"SDN","NL",500,4,0.008
"arraelu01",2025,1,"SDN","NL",620,8,0.0129032258064516
"arroych01",2022,1,"BOS","AL",280,6,0.0214285714285714
"ascheco01",2014,1,"PHI","NL",397,10,0.0251889168765743
"ascheco01",2015,1,"PHI","NL",425,12,0.0282352941176471
"ashbyal01",1975,1,"CLE","AL",254,5,0.0196850393700787
"ashbyal01",1976,1,"CLE","AL",247,4,0.0161943319838057
"ashbyal01",1977,1,"TOR","AL",396,2,0.00505050505050505
"ashbyal01",1978,1,"TOR","AL",264,9,0.0340909090909091
"ashbyal01",1979,1,"HOU","NL",336,2,0.00595238095238095
"ashbyal01",1980,1,"HOU","NL",352,3,0.00852272727272727
"ashbyal01",1981,1,"HOU","NL",255,4,0.0156862745098039
"ashbyal01",1982,1,"HOU","NL",339,12,0.0353982300884956
"ashbyal01",1983,1,"HOU","NL",275,8,0.0290909090909091
"ashbyal01",1986,1,"HOU","NL",315,7,0.0222222222222222
"ashbyal01",1987,1,"HOU","NL",386,14,0.0362694300518135
"ashbyal01",1988,1,"HOU","NL",227,7,0.0308370044052863
"ashfotu01",1977,1,"SDN","NL",249,3,0.0120481927710843
"ashlebi01",1995,1,"LAN","NL",215,8,0.0372093023255814
"asprobo01",1971,1,"NYN","NL",342,5,0.0146198830409357
"asselbr01",1980,1,"ATL","NL",218,3,0.0137614678899083
"astudwi01",2021,1,"MIN","AL",208,7,0.0336538461538461
"asuajca01",2017,1,"SDN","NL",307,4,0.0130293159609121
"atkinga01",2005,1,"COL","NL",519,13,0.0250481695568401
"atkinga01",2006,1,"COL","NL",602,29,0.0481727574750831
"atkinga01",2007,1,"COL","NL",605,25,0.0413223140495868
"atkinga01",2008,1,"COL","NL",611,21,0.0343698854337152
"atkinga01",2009,1,"COL","NL",354,9,0.0254237288135593
"auerbri01",1971,1,"ML4","AL",236,1,0.00423728813559322
"auerbri01",1972,1,"ML4","AL",554,2,0.0036101083032491
"aultdo01",1977,1,"TOR","AL",445,11,0.0247191011235955
"aurilri01",1996,1,"SFN","NL",318,3,0.00943396226415094
"aurilri01",1998,1,"SFN","NL",413,9,0.0217917675544794
"aurilri01",1999,1,"SFN","NL",558,22,0.039426523297491
"aurilri01",2000,1,"SFN","NL",509,20,0.0392927308447937
"aurilri01",2001,1,"SFN","NL",636,37,0.0581761006289308
"aurilri01",2002,1,"SFN","NL",538,15,0.0278810408921933
"aurilri01",2003,1,"SFN","NL",505,13,0.0257425742574257
"aurilri01",2004,1,"SEA","AL",261,4,0.0153256704980843
"aurilri01",2005,1,"CIN","NL",426,14,0.0328638497652582
"aurilri01",2006,1,"CIN","NL",440,23,0.0522727272727273
"aurilri01",2007,1,"SFN","NL",329,5,0.0151975683890577
"aurilri01",2008,1,"SFN","NL",407,10,0.0245700245700246
"ausmubr01",1994,1,"SDN","NL",327,7,0.0214067278287462
"ausmubr01",1995,1,"SDN","NL",328,5,0.0152439024390244
"ausmubr01",1996,2,"DET","AL",226,4,0.0176991150442478
"ausmubr01",1997,1,"HOU","NL",425,4,0.00941176470588235
"ausmubr01",1998,1,"HOU","NL",412,6,0.0145631067961165
"ausmubr01",1999,1,"DET","AL",458,9,0.0196506550218341
"ausmubr01",2000,1,"DET","AL",523,7,0.0133843212237094
"ausmubr01",2001,1,"HOU","NL",422,5,0.0118483412322275
"ausmubr01",2002,1,"HOU","NL",447,6,0.0134228187919463
"ausmubr01",2003,1,"HOU","NL",450,4,0.00888888888888889
"ausmubr01",2004,1,"HOU","NL",403,5,0.0124069478908189
"ausmubr01",2005,1,"HOU","NL",387,3,0.00775193798449612
"ausmubr01",2006,1,"HOU","NL",439,2,0.00455580865603645
"ausmubr01",2007,1,"HOU","NL",349,3,0.00859598853868195
"ausmubr01",2008,1,"HOU","NL",216,3,0.0138888888888889
"avenbr01",1999,1,"FLO","NL",381,12,0.031496062992126
"avilaal01",2010,1,"DET","AL",294,7,0.0238095238095238
"avilaal01",2011,1,"DET","AL",464,19,0.040948275862069
"avilaal01",2012,1,"DET","AL",367,9,0.0245231607629428
"avilaal01",2013,1,"DET","AL",330,11,0.0333333333333333
"avilaal01",2014,1,"DET","AL",390,11,0.0282051282051282
"avilaal01",2017,1,"DET","AL",219,11,0.0502283105022831
"avilemi01",2008,1,"KCA","AL",419,10,0.0238663484486873
"avilemi01",2010,1,"KCA","AL",424,8,0.0188679245283019
"avilemi01",2012,1,"BOS","AL",512,13,0.025390625
"avilemi01",2013,1,"CLE","AL",361,9,0.0249307479224377
"avilemi01",2014,1,"CLE","AL",344,5,0.0145348837209302
"avilemi01",2015,1,"CLE","AL",290,5,0.0172413793103448
"aybarer01",2008,1,"LAA","AL",346,3,0.00867052023121387
"aybarer01",2009,1,"LAA","AL",504,5,0.00992063492063492
"aybarer01",2010,1,"LAA","AL",534,5,0.00936329588014981
"aybarer01",2011,1,"LAA","AL",556,10,0.0179856115107914
"aybarer01",2012,1,"LAA","AL",517,8,0.0154738878143133
"aybarer01",2013,1,"LAA","AL",550,6,0.0109090909090909
"aybarer01",2014,1,"LAA","AL",589,7,0.0118845500848896
"aybarer01",2015,1,"LAA","AL",597,3,0.0050251256281407
"aybarer01",2016,1,"ATL","NL",335,2,0.00597014925373134
"aybarer01",2017,1,"SDN","NL",333,7,0.021021021021021
"aybarwi01",2008,1,"TBA","AL",324,10,0.0308641975308642
"aybarwi01",2009,1,"TBA","AL",296,12,0.0405405405405405
"aybarwi01",2010,1,"TBA","AL",270,6,0.0222222222222222
"azcuejo01",1970,1,"CAL","AL",351,2,0.0056980056980057
"azocaos01",1990,1,"NYA","AL",214,5,0.0233644859813084
"backmwa01",1982,1,"NYN","NL",261,3,0.0114942528735632
"backmwa01",1984,1,"NYN","NL",436,1,0.00229357798165138
"backmwa01",1985,1,"NYN","NL",520,1,0.00192307692307692
"backmwa01",1986,1,"NYN","NL",387,1,0.00258397932816538
"backmwa01",1987,1,"NYN","NL",300,1,0.00333333333333333
"backmwa01",1989,1,"MIN","AL",299,1,0.00334448160535117
"backmwa01",1990,1,"PIT","NL",315,2,0.00634920634920635
"baddoak01",2021,1,"DET","AL",413,13,0.0314769975786925
"baddoak01",2022,1,"DET","AL",201,2,0.0099502487562189
"baddoak01",2023,1,"DET","AL",312,11,0.0352564102564103
"baderha01",2018,1,"SLN","NL",379,12,0.0316622691292876
"baderha01",2019,1,"SLN","NL",347,12,0.0345821325648415
"baderha01",2021,1,"SLN","NL",367,16,0.0435967302452316
"baderha01",2022,1,"SLN","NL",246,5,0.0203252032520325
"baderha01",2023,1,"NYA","AL",288,7,0.0243055555555556
"baderha01",2024,1,"NYN","NL",402,12,0.0298507462686567
"baderha01",2025,1,"MIN","AL",271,12,0.044280442804428
"baeji01",2023,1,"PIT","NL",334,2,0.00598802395209581
"baergca01",1990,1,"CLE","AL",312,7,0.0224358974358974
"baergca01",1991,1,"CLE","AL",593,11,0.0185497470489039
"baergca01",1992,1,"CLE","AL",657,20,0.030441400304414
"baergca01",1993,1,"CLE","AL",624,21,0.0336538461538461
"baergca01",1994,1,"CLE","AL",442,19,0.0429864253393665
"baergca01",1995,1,"CLE","AL",557,15,0.0269299820466786
"baergca01",1996,1,"CLE","AL",424,10,0.0235849056603774
"baergca01",1997,1,"NYN","NL",467,9,0.019271948608137
"baergca01",1998,1,"NYN","NL",511,7,0.0136986301369863
"baergca01",2003,1,"ARI","NL",207,4,0.0193236714975845
"baezja01",2014,1,"CHN","NL",213,9,0.0422535211267606
"baezja01",2016,1,"CHN","NL",421,14,0.0332541567695962
"baezja01",2017,1,"CHN","NL",469,23,0.0490405117270789
"baezja01",2018,1,"CHN","NL",606,34,0.0561056105610561
"baezja01",2019,1,"CHN","NL",531,29,0.0546139359698682
"baezja01",2020,1,"CHN","NL",222,8,0.036036036036036
"baezja01",2021,1,"CHN","NL",335,22,0.0656716417910448
"baezja01",2022,1,"DET","AL",555,17,0.0306306306306306
"baezja01",2023,1,"DET","AL",510,9,0.0176470588235294
"baezja01",2024,1,"DET","AL",272,6,0.0220588235294118
"baezja01",2025,1,"DET","AL",417,12,0.0287769784172662
"baezjo01",1977,1,"SEA","AL",305,1,0.00327868852459016
"bagweje01",1991,1,"HOU","NL",554,15,0.0270758122743682
"bagweje01",1992,1,"HOU","NL",586,18,0.0307167235494881
"bagweje01",1993,1,"HOU","NL",535,20,0.0373831775700935
"bagweje01",1994,1,"HOU","NL",400,39,0.0975
"bagweje01",1995,1,"HOU","NL",448,21,0.046875
"bagweje01",1996,1,"HOU","NL",568,31,0.0545774647887324
"bagweje01",1997,1,"HOU","NL",566,43,0.0759717314487632
"bagweje01",1998,1,"HOU","NL",540,34,0.062962962962963
"bagweje01",1999,1,"HOU","NL",562,42,0.0747330960854092
"bagweje01",2000,1,"HOU","NL",590,47,0.0796610169491525
"bagweje01",2001,1,"HOU","NL",600,39,0.065
"bagweje01",2002,1,"HOU","NL",571,31,0.0542907180385289
"bagweje01",2003,1,"HOU","NL",605,39,0.0644628099173554
"bagweje01",2004,1,"HOU","NL",572,27,0.0472027972027972
"bailebo01",1970,1,"MON","NL",352,28,0.0795454545454545
"bailebo01",1971,1,"MON","NL",545,14,0.0256880733944954
"bailebo01",1972,1,"MON","NL",489,16,0.032719836400818
"bailebo01",1973,1,"MON","NL",513,26,0.050682261208577
"bailebo01",1974,1,"MON","NL",507,20,0.0394477317554241
"bailebo01",1975,1,"MON","NL",227,5,0.0220264317180617
"bailema01",1984,1,"HOU","NL",344,9,0.0261627906976744
"bailema01",1985,1,"HOU","NL",332,10,0.0301204819277108
"bailepa01",2023,1,"SFN","NL",326,7,0.0214723926380368
"bailepa01",2024,1,"SFN","NL",401,8,0.0199501246882793
"bailepa01",2025,1,"SFN","NL",409,6,0.0146699266503667
"bailobo01",1977,1,"TOR","AL",496,5,0.0100806451612903
"bailobo01",1978,1,"TOR","AL",621,1,0.00161030595813205
"bailobo01",1979,1,"TOR","AL",414,1,0.00241545893719807
"bailobo01",1980,1,"TOR","AL",347,1,0.00288184438040346
"bailobo01",1983,1,"NYN","NL",340,1,0.00294117647058824
"baineha01",1980,1,"CHA","AL",491,13,0.0264765784114053
"baineha01",1981,1,"CHA","AL",280,10,0.0357142857142857
"baineha01",1982,1,"CHA","AL",608,25,0.0411184210526316
"baineha01",1983,1,"CHA","AL",596,20,0.0335570469798658
"baineha01",1984,1,"CHA","AL",569,29,0.0509666080843585
"baineha01",1985,1,"CHA","AL",640,22,0.034375
"baineha01",1986,1,"CHA","AL",570,21,0.0368421052631579
"baineha01",1987,1,"CHA","AL",505,20,0.0396039603960396
"baineha01",1988,1,"CHA","AL",599,13,0.0217028380634391
"baineha01",1989,1,"CHA","AL",333,13,0.039039039039039
"baineha01",1990,1,"TEX","AL",321,13,0.0404984423676012
"baineha01",1991,1,"OAK","AL",488,20,0.040983606557377
"baineha01",1992,1,"OAK","AL",478,16,0.0334728033472803
"baineha01",1993,1,"BAL","AL",416,20,0.0480769230769231
"baineha01",1994,1,"BAL","AL",326,16,0.049079754601227
"baineha01",1995,1,"BAL","AL",385,24,0.0623376623376623
"baineha01",1996,1,"CHA","AL",495,22,0.0444444444444444
"baineha01",1997,1,"CHA","AL",318,12,0.0377358490566038
"baineha01",1998,1,"BAL","AL",293,9,0.0307167235494881
"baineha01",1999,1,"BAL","AL",345,24,0.0695652173913043
"baineha01",2000,1,"BAL","AL",222,10,0.045045045045045
"bakerdu01",1972,1,"ATL","NL",446,17,0.0381165919282511
"bakerdu01",1973,1,"ATL","NL",604,21,0.0347682119205298
"bakerdu01",1974,1,"ATL","NL",574,20,0.0348432055749129
"bakerdu01",1975,1,"ATL","NL",494,19,0.0384615384615385
"bakerdu01",1976,1,"LAN","NL",384,4,0.0104166666666667
"bakerdu01",1977,1,"LAN","NL",533,30,0.0562851782363977
"bakerdu01",1978,1,"LAN","NL",522,11,0.0210727969348659
"bakerdu01",1979,1,"LAN","NL",554,23,0.0415162454873646
"bakerdu01",1980,1,"LAN","NL",579,29,0.0500863557858377
"bakerdu01",1981,1,"LAN","NL",400,9,0.0225
"bakerdu01",1982,1,"LAN","NL",570,23,0.0403508771929825
"bakerdu01",1983,1,"LAN","NL",531,15,0.0282485875706215
"bakerdu01",1984,1,"SFN","NL",243,3,0.0123456790123457
"bakerdu01",1985,1,"OAK","AL",343,14,0.0408163265306122
"bakerdu01",1986,1,"OAK","AL",242,4,0.0165289256198347
"bakerje03",2008,1,"COL","NL",299,12,0.040133779264214
"bakerje03",2009,2,"CHN","NL",203,4,0.0197044334975369
"bakerje03",2010,1,"CHN","NL",206,4,0.0194174757281553
"bakerje03",2011,1,"CHN","NL",201,3,0.0149253731343284
"bakerje03",2014,1,"MIA","NL",208,3,0.0144230769230769
"bakerjo01",2009,1,"FLO","NL",373,9,0.0241286863270777
"bakopa01",1998,1,"DET","AL",305,3,0.00983606557377049
"bakopa01",1999,1,"HOU","NL",215,2,0.00930232558139535
"bakopa01",2002,1,"MIL","NL",234,4,0.0170940170940171
"bakopa01",2008,1,"CIN","NL",299,6,0.020066889632107
"balbost01",1984,1,"KCA","AL",438,28,0.0639269406392694
"balbost01",1985,1,"KCA","AL",600,36,0.06
"balbost01",1986,1,"KCA","AL",512,29,0.056640625
"balbost01",1987,1,"KCA","AL",386,24,0.0621761658031088
"balbost01",1988,2,"SEA","AL",350,21,0.06
"balbost01",1989,1,"NYA","AL",300,17,0.0566666666666667
"balbost01",1990,1,"NYA","AL",266,17,0.0639097744360902
"baldero01",2003,1,"TBA","AL",637,11,0.0172684458398744
"baldero01",2004,1,"TBA","AL",518,16,0.0308880308880309
"baldero01",2006,1,"TBA","AL",364,16,0.043956043956044
"baldwbr01",2025,1,"CHA","AL",300,11,0.0366666666666667
"baldwdr01",2025,1,"ATL","NL",405,19,0.0469135802469136
"balenwl01",2008,1,"SEA","AL",243,7,0.0288065843621399
"bandoch01",1984,1,"CLE","AL",220,12,0.0545454545454545
"bandoch01",1986,1,"CLE","AL",254,2,0.0078740157480315
"bandoch01",1987,1,"CLE","AL",211,5,0.023696682464455
"bandosa01",1970,1,"OAK","AL",502,20,0.0398406374501992
"bandosa01",1971,1,"OAK","AL",538,24,0.0446096654275093
"bandosa01",1972,1,"OAK","AL",535,15,0.0280373831775701
"bandosa01",1973,1,"OAK","AL",592,29,0.0489864864864865
"bandosa01",1974,1,"OAK","AL",498,22,0.0441767068273092
"bandosa01",1975,1,"OAK","AL",562,15,0.0266903914590747
"bandosa01",1976,1,"OAK","AL",550,27,0.0490909090909091
"bandosa01",1977,1,"ML4","AL",580,17,0.0293103448275862
"bandosa01",1978,1,"ML4","AL",540,17,0.0314814814814815
"bandosa01",1979,1,"ML4","AL",476,9,0.0189075630252101
"bandosa01",1980,1,"ML4","AL",254,5,0.0196850393700787
"bandyje01",2016,1,"LAA","AL",209,8,0.0382775119617225
"banksbr01",1999,1,"MIL","NL",219,5,0.0228310502283105
"bankser01",1970,1,"CHN","NL",222,12,0.0540540540540541
"bannial01",1977,1,"CHA","AL",560,3,0.00535714285714286
"bannial01",1979,1,"CHA","AL",506,2,0.00395256916996047
"bannial01",1980,2,"CLE","AL",262,1,0.00381679389312977
"bannial01",1981,1,"CLE","AL",232,1,0.00431034482758621
"bannial01",1982,1,"CLE","AL",348,4,0.0114942528735632
"bannial01",1983,1,"CLE","AL",377,5,0.013262599469496
"barajro01",2003,1,"ARI","NL",220,3,0.0136363636363636
"barajro01",2004,1,"TEX","AL",358,15,0.0418994413407821
"barajro01",2005,1,"TEX","AL",410,21,0.051219512195122
"barajro01",2006,1,"TEX","AL",344,11,0.0319767441860465
"barajro01",2008,1,"TOR","AL",349,11,0.0315186246418338
"barajro01",2009,1,"TOR","AL",429,19,0.0442890442890443
"barajro01",2010,1,"NYN","NL",249,12,0.0481927710843373
"barajro01",2011,1,"LAN","NL",305,16,0.0524590163934426
"barajro01",2012,1,"PIT","NL",321,11,0.0342679127725857
"barbebr01",1992,1,"MON","NL",285,1,0.00350877192982456
"barbebr01",1993,1,"FLO","NL",375,5,0.0133333333333333
"barbebr01",1994,1,"FLO","NL",372,5,0.0134408602150538
"barbebr01",1995,1,"BAL","AL",237,2,0.00843881856540084
"bardjo01",2003,1,"CLE","AL",303,8,0.0264026402640264
"bardjo01",2006,2,"SDN","NL",231,9,0.038961038961039
"bardjo01",2007,1,"SDN","NL",389,5,0.012853470437018
"bardjo01",2009,1,"WAS","NL",274,6,0.0218978102189781
"barfije01",1982,1,"TOR","AL",394,18,0.0456852791878173
"barfije01",1983,1,"TOR","AL",388,27,0.0695876288659794
"barfije01",1984,1,"TOR","AL",320,14,0.04375
"barfije01",1985,1,"TOR","AL",539,27,0.0500927643784787
"barfije01",1986,1,"TOR","AL",589,40,0.067911714770798
"barfije01",1987,1,"TOR","AL",590,28,0.0474576271186441
"barfije01",1988,1,"TOR","AL",468,18,0.0384615384615385
"barfije01",1989,2,"NYA","AL",441,18,0.0408163265306122
"barfije01",1990,1,"NYA","AL",476,25,0.0525210084033613
"barfije01",1991,1,"NYA","AL",284,17,0.0598591549295775
"barfijo02",2006,1,"SDN","NL",539,13,0.0241187384044527
"barfijo02",2007,1,"CLE","AL",420,3,0.00714285714285714
"bargead01",2024,1,"TOR","AL",208,7,0.0336538461538461
"bargead01",2025,1,"TOR","AL",460,21,0.0456521739130435
"barmecl01",2005,1,"COL","NL",350,10,0.0285714285714286
"barmecl01",2006,1,"COL","NL",478,7,0.0146443514644351
"barmecl01",2008,1,"COL","NL",393,11,0.0279898218829517
"barmecl01",2009,1,"COL","NL",550,23,0.0418181818181818
"barmecl01",2010,1,"COL","NL",387,8,0.020671834625323
"barmecl01",2011,1,"HOU","NL",446,12,0.0269058295964126
"barmecl01",2012,1,"PIT","NL",455,8,0.0175824175824176
"barmecl01",2013,1,"PIT","NL",304,5,0.0164473684210526
"barmecl01",2015,1,"SDN","NL",207,3,0.0144927536231884
"barneau01",2017,1,"LAN","NL",218,8,0.036697247706422
"barneau01",2018,1,"LAN","NL",200,4,0.02
"barneau01",2019,1,"LAN","NL",212,5,0.0235849056603774
"barneau01",2021,1,"LAN","NL",200,6,0.03
"barnebr02",2013,1,"HOU","AL",408,8,0.0196078431372549
"barnebr02",2014,1,"COL","NL",292,8,0.0273972602739726
"barnebr02",2015,1,"COL","NL",255,2,0.00784313725490196
"barneda01",2011,1,"CHN","NL",529,2,0.00378071833648393
"barneda01",2012,1,"CHN","NL",548,7,0.0127737226277372
"barneda01",2013,1,"CHN","NL",501,7,0.0139720558882236
"barneda01",2014,1,"CHN","NL",204,2,0.00980392156862745
"barneda01",2016,1,"TOR","AL",279,4,0.014336917562724
"barneda01",2017,1,"TOR","AL",336,6,0.0178571428571429
"barnhtu01",2015,1,"CIN","NL",242,3,0.012396694214876
"barnhtu01",2016,1,"CIN","NL",377,7,0.0185676392572944
"barnhtu01",2017,1,"CIN","NL",370,7,0.0189189189189189
"barnhtu01",2018,1,"CIN","NL",460,10,0.0217391304347826
"barnhtu01",2019,1,"CIN","NL",316,11,0.0348101265822785
"barnhtu01",2021,1,"CIN","NL",348,7,0.0201149425287356
"barnhtu01",2022,1,"DET","AL",281,1,0.00355871886120996
"barrema02",1984,1,"BOS","AL",475,3,0.00631578947368421
"barrema02",1985,1,"BOS","AL",534,5,0.00936329588014981
"barrema02",1986,1,"BOS","AL",625,4,0.0064
"barrema02",1987,1,"BOS","AL",559,3,0.00536672629695885
"barrema02",1988,1,"BOS","AL",612,1,0.00163398692810458
"barrema02",1989,1,"BOS","AL",336,1,0.00297619047619048
"barremi01",1999,1,"MON","NL",433,8,0.0184757505773672
"barremi01",2000,1,"MON","NL",271,1,0.003690036900369
"barremi01",2001,1,"MON","NL",472,6,0.0127118644067797
"barremi01",2002,1,"MON","NL",376,12,0.0319148936170213
"barremi01",2003,1,"MON","NL",226,10,0.0442477876106195
"barremi01",2004,1,"CHN","NL",456,16,0.0350877192982456
"barremi01",2005,1,"CHN","NL",424,16,0.0377358490566038
"barremi01",2006,1,"CHN","NL",375,16,0.0426666666666667
"barremi01",2007,1,"CHN","NL",211,9,0.042654028436019
"barteki01",1996,1,"DET","AL",217,1,0.00460829493087558
"bartjo01",2022,1,"SFN","NL",261,11,0.0421455938697318
"bartjo01",2024,1,"PIT","NL",253,13,0.0513833992094862
"bartjo01",2025,1,"PIT","NL",285,4,0.0140350877192982
"bartlja01",2005,1,"MIN","AL",224,3,0.0133928571428571
"bartlja01",2006,1,"MIN","AL",333,2,0.00600600600600601
"bartlja01",2007,1,"MIN","AL",510,5,0.00980392156862745
"bartlja01",2008,1,"TBA","AL",454,1,0.00220264317180617
"bartlja01",2009,1,"TBA","AL",500,14,0.028
"bartlja01",2010,1,"TBA","AL",468,4,0.00854700854700855
"bartlja01",2011,1,"SDN","NL",554,2,0.0036101083032491
"bartobo01",1971,1,"SDN","NL",376,5,0.0132978723404255
"bartoda02",2008,1,"OAK","AL",446,9,0.0201793721973094
"bartoda02",2010,1,"OAK","AL",556,10,0.0179856115107914
"basske01",1984,1,"HOU","NL",331,2,0.00604229607250755
"basske01",1985,1,"HOU","NL",539,16,0.0296846011131725
"basske01",1986,1,"HOU","NL",591,20,0.0338409475465313
"basske01",1987,1,"HOU","NL",592,19,0.0320945945945946
"basske01",1988,1,"HOU","NL",541,14,0.0258780036968577
"basske01",1989,1,"HOU","NL",313,5,0.0159744408945687
"basske01",1990,1,"SFN","NL",214,7,0.0327102803738318
"basske01",1991,1,"SFN","NL",361,10,0.0277008310249307
"basske01",1992,1,"SFN","NL",265,7,0.0264150943396226
"basske01",1993,1,"HOU","NL",229,3,0.0131004366812227
"basske01",1994,1,"HOU","NL",203,6,0.0295566502463054
"basske01",1995,1,"BAL","AL",295,5,0.0169491525423729
"batemjo01",1970,1,"MON","NL",520,15,0.0288461538461539
